readLength	qualityScore	positionInRead	N	ExpectedCorrect	EmpiricalCorrect
101	H	98	1744694	0.999874	0.996830954665402
101	I	98	209658	0.9999	0.992769183141115
101	J	98	347479	0.999921	0.993519034911461
101	#	99	0	0.369043	0
101	&	99	9	0.683772	0.777777777777778
101	'	99	8	0.748811	0.75
101	(	99	274	0.800474	0.91970802919708
101	)	99	1055	0.841511	0.927014231279621
101	*	99	0	0.874107	0
101	+	99	61	0.9	0.967213114754098
101	,	99	59	0.920567	0.949152542372881
101	-	99	20	0.936904	0.9
101	.	99	6273	0.949881	0.974015626813328
101	/	99	2219	0.960189	0.969355572329879
101	0	99	937625	0.968377	0.978092528417012
101	1	99	591717	0.974881	0.981683814595489
101	2	99	1509150	0.980047	0.992151872055794
101	3	99	5109052	0.984151	0.989219518134088
101	4	99	2951577	0.987411	0.996527611773978
101	5	99	6041977	0.99	0.994903322381233
101	6	99	583498	0.992057	0.994795163870313
101	7	99	461790	0.99369	0.992843076532621
101	8	99	5006845	0.994988	0.996753847622406
101	9	99	7065777	0.996019	0.996772746651782
101	:	99	16952713	0.996838	0.997810442018455
101	;	99	9364961	0.997488	0.997942009569288
101	<	99	14164713	0.998005	0.997885526751936
101	=	99	2218021	0.998415	0.997889545840188
101	>	99	38674637	0.998741	0.998518440756948
101	?	99	29316677	0.999	0.998382613954748
101	@	99	55746350	0.999206	0.998663706753859
101	A	99	62424064	0.999369	0.99882647060092
101	B	99	69828546	0.999499	0.99830354967911
101	C	99	254949429	0.999602	0.999001834579427
101	D	99	653815678	0.999684	0.99879598582376
101	E	99	146497718	0.999749	0.999239495665126
101	F	99	25141293	0.9998	0.998921684143214
101	G	99	212093	0.999842	0.993578305446195
101	H	99	1307613	0.999874	0.995725824987209
101	I	99	163622	0.9999	0.991034224896407
101	J	99	275648	0.999921	0.992174776689836
101	#	100	0	0.369043	0
101	&	100	0	0.683772	0
101	'	100	0	0.748811	0
101	(	100	0	0.800474	0
101	)	100	0	0.841511	0
101	*	100	0	0.874107	0
101	+	100	0	0.9	0
101	,	100	0	0.920567	0
101	-	100	0	0.936904	0
101	.	100	0	0.949881	0
101	/	100	0	0.960189	0
101	0	100	2977979	0.968377	0.934001234975128
101	1	100	3122897	0.974881	0.944703579434096
101	2	100	4957443	0.980047	0.978901832224394
101	3	100	27537253	0.984151	0.981000981498373
101	4	100	9318673	0.987411	0.993705968245907
101	5	100	17814188	0.99	0.989983434637886
101	6	100	1822404	0.992057	0.988206248504721
101	7	100	2137104	0.99369	0.973474378471053
101	8	100	12751438	0.994988	0.992515280345322
101	9	100	18159351	0.996019	0.993362141253009
101	:	100	53540826	0.996838	0.997393063336005
101	;	100	25325269	0.997488	0.998064660484476
101	<	100	34738250	0.998005	0.996474386304348
101	=	100	5800438	0.998415	0.997541906299488
101	>	100	89283326	0.998741	0.9983983100519
101	?	100	51407856	0.999	0.998063321304393
101	@	100	103870039	0.999206	0.998523379434093
101	A	100	105032381	0.999369	0.998633192800313
101	B	100	79190047	0.999499	0.997504116810337
101	C	100	336367321	0.999602	0.998824137543181
101	D	100	329364126	0.999684	0.998575410799466
101	E	100	55471033	0.999749	0.999152159520412
101	F	100	9121575	0.9998	0.998596186222336
101	G	100	232811	0.999842	0.991250403507566
101	H	100	468324	0.999874	0.994328698196121
101	I	100	106720	0.9999	0.989242876283732
101	J	100	61823	0.999921	0.98924344158323
